id,latitude,longitude,proximity_to_major_city,proximity_to_capital_city
556,25.0756,103.0133,33574.80754500357,535331.6524852423
2617,-0.0954,120.0173,92543.31341965322,794033.6270768171
2618,-2.019,119.4708,130038.5324718196,922639.1981531335
1333,46.3943,48.3288,21609.856262175526,592462.9102073186
1489,27.6436,-110.296,41533.20549267734,1457244.8072067802
1784,14.968,-89.2905,79126.90446486499,139064.49645823473
919,20.198,-97.7022,46057.758206372266,173283.94736557474
917,20.2741,-97.955,59148.34039490236,155805.2128846362
1733,9.0804,34.0905,267859.04846685607,511353.15851833834
19,7.0572,0.3845,32221.012531131077,137182.50730445294
1824,14.6455,-89.7274,38533.71378636882,86504.13808132199
1084,28.6496,95.8419,159245.72334266442,622372.0191510333
683,8.4941,-64.0942,47676.139643479604,371750.0866620224
731,-11.8888,-72.9052,194687.36104431446,448819.6671359428
1963,4.5435,-66.7089,160572.95967713365,661265.5829003701
714,-8.5049,179.187,1030075.4652812342,2047.9299981056351
322,4.2806,-77.0581,45397.666848467896,331976.8800409149
1296,14.8173,-16.5234,35116.28084157291,99950.4123191491
1102,27.257,86.9444,92324.17539375693,167644.20371754206
690,61.4387,-160.4882,607796.4230759937,4852813.371213651
691,59.8889,-166.289,947686.7217525662,4661540.56463808
2665,-3.4256,143.0886,283200.92952895694,807381.7159153046
2610,-3.5757,128.6464,51958.92865023352,650430.1823674337
1083,27.9264,84.331,51471.51310160436,100481.15279047865
1303,12.5317,-16.1553,15992.328135826761,95872.59920013286
55,6.1405,31.7999,147739.85007073687,145314.28358492922
1484,27.9169,-107.0552,59429.2403742803,1240380.2980302013
1343,40.5638,8.3276,27563.881419320278,360337.6500038168
330,42.2935,-0.4394,80669.68424607294,162730.35656395231
2430,33.1531,103.8696,143447.949242583,1345879.3238861233
1678,39.8043,64.4224,2778.9681933341,401134.74618557055
2029,23.3624,121.1077,67576.27609631358,192513.82026417437
119,-4.7297,35.7769,115332.1065753611,160452.3468704997
743,-5.3425,-76.6955,237562.03438200027,603694.2514632687
903,36.7544,-98.3569,137317.5220197783,1883321.1696887647
344,61.2385,14.0295,180874.97891991012,232127.0531393536
605,-3.0308,-71.8066,179066.84884385852,809026.3576541104
2173,32.2128,34.9118,19906.85056566639,56589.567335967855
139,8.3093,15.3588,84763.87412934117,423651.16242781305
1516,58.1533,36.101,110873.70026695746,282154.21163859376
1298,12.7769,-16.7733,56397.92231468283,75874.6329977176
1055,41.1455,48.164,83322.72161643405,168725.55202820903
300,2.3723,-67.5659,366065.7331931179,764743.3170091127
1246,27.7127,90.9667,133528.45102118154,133408.02985622975
535,24.2569,94.0759,61718.43451903188,377609.05674908723
2447,26.9053,100.8506,95856.89707251113,827261.8903531672
1956,-14.966,-65.1708,32621.502832559585,361605.7787030041
1198,8.0932,93.4963,347139.9939989539,990042.679897131
1589,19.8287,78.2281,113169.18767693316,988060.4717445549
1948,-22.0652,-54.7558,19156.29466975433,464123.97248507186
27,9.9904,12.81,59194.796658165185,338867.51063670474
394,54.7341,8.7478,44327.05041966911,263864.5267040125
483,63.7047,66.676,185229.29494292638,1420654.5302876767
1008,15.6587,101.5068,59167.24483215646,239838.19042269886
1248,27.4595,90.4119,76270.11350594838,75975.1452245692
2283,1.8871,103.984,53349.371424734636,68074.83890901096
1718,11.1864,30.6353,103923.60468026633,526991.3999856021
461,48.166,119.4873,116031.10994266187,936516.0976134039
2440,28.258,109.9398,94432.90747177355,764885.5677648283
2331,0.0659,127.4084,70175.64756692562,980626.5970737687
2410,26.5623,102.8506,111466.99771202634,686765.4584371735
718,36.0313,9.8767,43902.41561128312,91327.7271428003
2027,24.5458,121.3591,45566.14907365017,58828.01037974013
1723,11.8377,29.4625,95607.07584362761,529629.6580353566
2296,4.9493,101.4113,54599.27702606922,203355.66727329994
1079,44.4886,44.5385,92529.33635997545,311657.2578219008
120,-6.8664,37.304,34793.66326881391,189292.76132302044
291,10.8548,-74.0258,29975.06774876285,473314.54421693675
1297,14.7801,-16.8035,14010.938826650427,69555.01977622173
1780,15.3429,-91.312,17127.29604511252,116772.80063161663
1541,31.6822,-92.1252,54312.340307920036,1352323.2381855808
896,32.7713,-89.1163,114523.75566271345,1260098.2602844408
1542,34.1472,-94.81,102780.79772451769,1670408.5176549896
1850,35.158,71.4083,97076.13899701372,215690.18940946425
2259,28.12,95.88,119597.71334546126,617846.7089865494
1088,27.5781,86.7163,134025.13682788942,138168.72872310778
1485,27.3361,-108.5007,98475.33871184808,1297379.6231303674
2362,58.1665,-68.3605,1096894.340626017,1109558.0380188706
275,55.1711,-102.9061,415610.5035879929,2195957.6888052486
2244,22.7833,105.4666,134474.97163384868,199351.44514936328
1085,29.2193,83.0676,138051.16156450452,277448.9961742923
2581,-10.1905,123.5247,6514.04247833799,288195.0193982206
2337,-3.2392,127.0239,140920.59958003304,613199.6642701713
1219,28.664,94.0347,156344.0858232747,451098.342178587
1889,14.2856,-84.5947,201728.35751837198,282507.03537800896
880,35.082,-108.76,182883.05646821336,1980774.6482678703
1750,16.2449,-88.8654,61551.57015243882,112255.21512781145
1728,11.5984,29.0917,93166.77652148948,575751.9722787176
1016,17.8,-96.961,84799.52241925108,292496.4350738371
1685,5.4382,37.2463,74879.29207990186,431810.71115760715
1604,35.7264,71.7434,121747.66568670394,255070.64615423657
1268,18.6818,-97.658,38996.82958798674,176621.5072372546
1274,18.1447,-96.4855,97663.53601077628,313902.25552058785
918,20.1644,-97.6927,48797.95132542051,172354.74558069961
1647,11.1581,19.6023,259737.52284885445,507478.1679312234
994,17.5595,-98.9332,60099.50093505465,208852.86669264024
271,56.4807,-109.4127,417104.87048228725,2626495.4117438593
1526,42.3589,-71.0578,4973.344617157522,503704.8267089444
88,10.5958,39.9792,70587.2908210347,220766.00495209877
708,-23.3775,-149.4909,649883.2148577468,649894.3335771675
1693,6.4954,27.7404,136747.72399935735,462738.9753123055
1701,8.5049,25.7189,263700.7141234182,764342.4915777207
1980,33.11,139.7891,245412.26347391677,286966.88237416855
1853,1.1658,-77.0011,31578.437324666236,229772.7761950504
67,10.844,29.4708,31095.085240410615,619529.6282083486
2424,23.7439,110.0526,85029.14155246603,396669.54674055625
1255,27.5898,90.3735,73579.15390556866,73439.76495780898
2187,-26.5099,-55.2832,109988.98157408067,271016.5456988511
1675,-8.1027,-57.3486,345216.51643916557,1332957.8588416567
767,46.0706,-93.6677,71337.74251537622,1393368.2500989684
586,-1.3511,-78.6511,9699.472919124471,125457.7973419514
1182,30.7229,79.7387,167831.97205066177,334073.5410709286
557,24.9262,102.5134,23185.543147781405,551557.2835440703
2284,3.3709,101.984,38853.311469182125,41751.16126631696
1726,12.238,31.1215,75251.39239368177,398700.5544665199
735,-3.4476,-77.7941,140273.58391969404,366895.2651304294
2402,24.4146,107.8378,136791.86212789212,428973.7680612392
739,-10.3743,-75.2343,118541.37493942493,269667.1360949129
1369,17.3661,-93.5334,79714.11551506304,443543.6430611436
1318,13.165,-3.4277,117967.62079379134,223409.893843908
1983,3.6888,-59.4799,163569.5619263778,376211.6606781702
466,67.6248,176.1767,1523074.8155467152,4224995.170505186
1875,9.9012,-83.6844,27126.798796808005,43509.168141257374
593,1.4939,-78.5742,43844.51192505691,191756.15679518442
2172,31.7748,35.1013,9961.825808195495,10890.365226366597
925,21.9208,-99.3741,37108.38569224696,278315.09605877596
309,4.434,-68.1591,149067.0614046063,656813.8532097485
1702,-6.5569,-52.4707,374430.6864146223,1138644.4359598553
316,6.4463,-72.0483,124819.35507435542,303900.17194235197
1015,-2.3723,-74.1137,180734.68039379708,545163.8227482291
1217,22.4719,84.9023,27863.990033084854,579643.6731015916
2301,28.5169,57.7551,88385.50073230336,551557.5139529668
91,2.1857,37.9248,305412.14929458575,404930.29018879746
2431,30.8519,99.6659,215027.5614759545,1043106.6380203783
2061,32.8036,51.6211,13680.233654676118,321965.64654580643
2433,30.8148,101.7021,25431.23330240552,1164366.7775103815
1332,47.2643,47.2412,119168.76035651921,648073.5507155918
1786,33.452,51.3006,64187.34854100134,249589.40569607812
1783,32.8519,53.1573,137287.94804506836,354017.133764972
1439,38.5094,68.0932,31447.717619298135,59741.816411081265
103,-4.8173,39.0783,28128.880193362133,399073.78501723614
1795,29.9168,51.5945,82529.0180572631,354715.92542852694
2302,31.6533,55.6787,127201.98506994545,597445.0189438948
1852,0.1757,-67.2363,483755.95309776504,906195.5786549783
320,2.3065,-59.6997,121378.85908757157,528625.8557655495
1739,8.3854,24.1754,416010.4006777113,765392.4498690009
2438,31.4,100.4734,146127.7894676774,1135789.365762903
1828,14.9752,-91.0527,33498.109672075385,69095.30139469208
1677,6.479,36.3647,139811.98680859164,386036.9971261565
2339,5.322,162.9904,1675469.254858969,562856.5618682096
1902,8.2984000000000009,-78.1018,151485.88858859328,174085.39340820911
694,16.3333,-94.5166,54769.09838170843,468015.2569419614
692,53.6916,-78.8011,795361.1059057591,946735.615595051
1317,45.9646,-60.6172,275254.84706934757,351970.6085185627
2720,26.4258,-107.2683,134297.13719026194,1138730.4559838509
1087,28.1155,96.2896,153699.45333221735,657819.3378537141
879,35.5147,-106.3655,38355.22424453342,1923960.4112226563
1281,18.1351,-96.9057,61128.14705034278,275793.4386751719
1676,5.7225,37.1406,57419.57860577185,407700.52790739504
1694,6.4736,29.2675,196131.1836833811,313271.06618475274
2444,24.4211,102.0459,53268.37519047437,542306.4381864538
57,8.4397,25.4333,293246.1514937936,787578.4756040291
1053,42.5874,46.3348,69221.31050488073,158692.8817643748
2375,50.5573,-98.6562,129852.60679379643,1793120.3555140807
1166,27.788,84.548,63185.31195617265,76635.3358595282
929,20.1865,-100.1469,26414.049721165942,134836.04398376436
83,5.9548,36.2988,138689.7275095001,435169.24453193834
585,-16.5835,-61.6113,194943.42201916955,697010.8283972498
1729,10.477,30.4321,99544.78641764307,608410.4266837054
1042,42.1369,46.1508,110566.33080516962,119586.3033701124
1115,28.7146,83.6478,59281.81164358906,198877.38898589186
74,4.965,35.321,274141.10586625437,414369.39255964704
1763,-3.8642,-56.7773,104210.6232135289,1095735.0316477844
498,53.0544,87.7478,87990.46354803538,1129820.7247577773
992,17.2624,-98.7482,85939.96708898616,244285.67959444577
2366,53.8141,-94.8977,463995.4999504171,1660494.7913114023
65,11.3184,29.696,34295.345386291345,561820.2589009001
2271,0.3295,120.1904,143120.61417912814,775725.6597347029
1631,-9.2603,-71.5304,220392.59095200896,675738.2417475684
32,10.196,9.5581,33365.41031584177,259694.2937008149
1879,-30.1451,-50.625,56318.33184616943,735944.1179842921
1010,8.1953,98.3036,36471.86494066403,660628.3646028035
2624,-0.53,166.9221,1255562.5464746698,1215.2348684027813
1818,-0.4833,-67.0166,410592.6823108644,967831.538851151
2299,34.4658,68.637,50386.35243626343,49573.122656041
1014,-6.5336,-76.4428,240409.8432152561,615996.571457999
1293,27.252,17.7539,329460.73722718755,764033.3295750649
1100,27.839,92.8784,134236.29239786952,321451.8585446152
1060,42.466,46.1453,89069.68210419166,138142.99206232687
785,33.2563,-110.4637,117657.6114982704,1904164.5700227187
323,3.0746000000000002,-63.457,311265.24250728986,718922.2070579455
1460,38.1982,71.4276,140321.23359233188,233926.0708064371
432,28.4493,83.4054,59148.037414724386,205464.77647838576
2341,5.5811,153.5668,1306168.7855685684,528863.2814007764
1767,1.2743,-68.291,493688.22357239557,742266.4480551988
285,5.3753,-60.5126,285078.569037067,305263.07948635885
1039,42.472,46.3238,76035.13542224094,150342.92314425035
420,60.3269,34.8046,104411.43956671894,534607.8340093646
2372,63.7577,-68.5178,1710981.3631906416,818560.8737501969
1829,15.2121,-91.6335,21275.141507250304,135953.5880051958
1871,9.5596,-83.3073,57441.88553290548,94128.07459372187
1301,12.7421,-16.1141,25499.24812361493,99993.40163267528
1305,12.4204,-16.7596,54354.83726257343,115159.62747229125
2248,22.8166,106.35,115760.09763029267,206068.05534577835
909,17.0965,-93.2095,39045.55599611999,397952.0223858565
1605,35.578,71.8684,101947.51081988933,235189.70881856984
1138,21.5041,92.2055,100913.94638721355,306999.1619632181
1603,36.0024,71.6006,154950.00014712382,274649.3939464332
1486,26.0891,-106.9645,132032.74291285506,1091262.4779922713
634,-15.2629,-66.8518,195290.0163855825,195445.97801538077
73,12.0178,29.663,112134.9123213697,500404.5865288512
851,16.3166,-94.75,31444.151055101636,490243.0407495406
72,10.3716,30.6243,123445.31685539479,611971.1983087518
2220,21.5833,101.0166,133203.70512613753,434926.8023845433
2429,26.7368,98.7766,181352.994307325,823060.6611271893
1040,42.5247,46.192,82748.27455455583,145203.3162432804
1671,9.7469,34.7662,206789.8498034006,444019.18390259234
288,9.0261,-73.2678,78267.87753297694,499233.9257117327
1435,38.048,71.8286,150141.65730198383,271596.12772363354
983,28.8735,94.3807,162747.04066074395,490122.4099713423
444,27.3766,91.9981,114600.98375373699,232770.14374341833
900,35.6319,-95.9616,47850.83166210906,1710301.684956172
2002,1.5,-70.5,456341.1397777879,526974.5767658808
450,48.6111,119.7949,65849.1017257681,957884.1513542506
2524,-4.2806,137.0324,363633.8584590988,1258391.5447915439
123,-5.0745,38.4741,7489.58460591039,326295.2676555551
1206,18.667,83.0346,78137.83470283575,947705.3331658455
1922,-15.919,-62.8747,164286.69069370584,566943.5305176813
1597,57.3027,18.5284,174540.7610952231,227330.74057832005
870,35.8721,-110.6205,118203.75089410963,2145921.5181959043
30,4.9185,8.2397,11035.377156453986,143230.1275142509
1962,18.0623,52.4267,210259.89761095776,739586.6796144145
1602,35.6684,71.7201,117062.60640297412,250456.98412207834
117,-6.8937,37.1337,16966.391959742297,173662.63415085856
529,24.136,105.249,112158.32961813944,351283.5102005583
2068,23.6193,58.5653,2929.684521968408,2805.636383319558
128,-18.271,21.4892,187932.41449752924,661856.9510793652
1188,24.0414,93.6639,89187.52449955812,333150.59281813184
2183,29.4049,-3.2605,264433.2322145972,613698.8216523307
531,22.5,104.1333,17187.493040980495,240881.32186773812
2426,25.5532,107.3809,131884.71482116953,527533.6139965369
709,-10.4,-161,1228317.0832400722,1128466.0142573447
388,41.1042,22.2025,72705.13266295729,118399.87243993742
1094,27.3351,92.5735,81146.56420058549,289767.6555762369
2413,23.8421,103.9116,62566.03654363889,370781.9216300837
2243,22.7833,105.3666,130139.12479614984,201605.43172683645
1349,41.8787,14.7065,35353.61467051626,184224.33814423505
2454,34.0435,-5.0097,1502.5177583056964,168019.01890752438
2436,28.0727,101.9565,39962.191211820675,876515.9111335956
2313,-2.6467,121.2615,207753.42820571555,811879.1016648844
307,4.5873,-59.8095,218679.3780954792,307048.5023872377
1193,8.2549,93.1022,381521.95137674385,1012672.900400307
310,6.7518,-68.247,139220.42480456704,441814.7549062512
1103,27.5569,96.7456,182182.80659845975,700550.4275041051
1216,21.8411,87.2973,56484.948113297454,380605.31677008054
1063,41.0689,47.4609,27925.582667013143,218804.45201717093
1979,4.8501,-64.5117,356253.41459835717,678986.5772110615
1125,27.6419,86.2123,86618.43162587006,88063.02234316197
468,71.3851,97.3388,408882.368526811,2591992.371441139
1160,28.4723,85.008,89305.86777407,91008.97896518224
993,17.4203,-98.7814,77565.28229433497,226385.48184524494
2028,24.0916,121.5218,14388.055967910186,106263.28872830312
151,61.0982,-94.1201,1250425.4582693616,2115161.8111966234
1283,18.476,-96.8351,50217.67414105119,264653.958694558
954,16.8333,-95.1166,46010.85581033455,513897.14934796415
1086,27.1874,87.1902,78791.34320021504,193151.07968138327
1427,39.2747,98.8439,76494.17562624207,1156466.660103037
2373,69.3878,-81.615,2312075.2334717177,1413749.5101929586
1689,12.4419,30.7534,71142.11500558093,395490.3936942826
748,-11.3292,-74.3664,123320.35495729027,300517.83195489086
308,4.0396,-68.0712,187298.55060813276,669449.9717728172
713,-9.1699,-171.8206,519535.82079616626,66834.48759317696
2326,-2.6303,120.888,187959.71789999816,838219.0617608015
1111,27.1746,86.4363,113865.14592927958,124731.89005074315
688,50.587,-73.6365,302906.5693669224,594966.4969059639
1673,5.069,36.892,130233.06054374763,485164.89857214945
58,11.313,30.5886,102627.03463301212,516069.4706450707
1327,6.73,0.4421,14736.637375416602,107624.58572671223
1101,26.9692,86.9004,66034.14145740596,176025.11455576518
1742,2.2241,9.8986,41887.30175551649,209583.57881647305
1744,-3.5572,11.4477,143125.6301516887,432726.18531736603
267,50.2136,-66.193,404798.58317582763,830055.0315332881
1545,47.2104,-74.3827,163194.44228100203,223576.01985947258
906,16.9063,-91.7333,97364.34170583259,285664.04084808216
878,34.8964,-107.5816,73679.94549585466,1909971.750292711
1097,27.1666,92.6312,61563.97695335221,297193.0355239769
1313,10.0986,-14.0405,74396.50172755425,72711.23726626726
13,10.1094,-14.1586,82926.11979191063,81916.96500228265
1044,42.6602,46.2222,75249.03516387119,156940.25113355202
1181,32.7503,76.2451,72616.56555217491,314687.0337871473
749,-10.3581,-71.5869,325836.39981340297,622365.4922014638
581,0.9386,-79.0055,73884.94319037534,140487.23993512607
459,50.34,123.43,182622.872016668,1231312.0898652186
523,24.0959,102.5463,31681.79194868703,480694.3833179048
1047,42.643,46.1027,82007.55752760037,148559.19145347163
670,6.8828,-60.2929,234877.6980727032,236157.44277183106
2174,32.0383,34.7827,4788.802252689084,50715.08866112006
2233,18.0166,105,69520.07767350714,253877.65720772496
2312,-1.2882,120.2536,63112.622715194986,909397.5271266842
2316,-3.1898,121.0858,171080.13548630377,775931.4270303473
1127,27.7163,87.4731,120533.08794203613,211902.7555604133
1431,46.7737,83.0017,194394.64825523048,792149.8037671392
1441,-24.1367,20.1049,354221.0782641357,354839.39857940486
54,4.8611,33.2226,177893.8791665891,181719.33589382053
1920,2.8113,-61.2377,63495.84350303777,560142.7563754717
1908,-3.3598,-72.3779,106066.80220559772,766654.4647913676
1932,3.3818,-63.8085,354542.81824842864,732638.3481946551
1981,2.5918,-64.7314,452237.0378372852,866193.0658624093
2404,25.1463,106.5405,137164.78336365471,463868.7921331798
717,17.3086,-13.0078,187358.64113298597,326339.4920671419
1551,31.194,77.0471,15446.040774433699,281498.07281063095
1552,32.4912,76.8383,107847.92858404429,376912.27075907704
1832,15.3475,-90.8684,54098.5005376123,89396.36724502951
2196,22.0333,102.6666,143484.71906703763,346991.8398640033
1323,10.3311,-1.6973,92860.58485291693,226734.28219229286
1727,10.8764,30.1135,47524.59735910617,582062.2541934001
976,18.1333,-97.6833,47630.10743314845,210429.87318381772
1158,28.6384,84.6079,74820.60071356049,125415.37322130532
1926,-18.719,-59.6228,210188.22479892542,759931.0480819236
543,24.4171,94.378,60703.84631024593,410710.67807646905
2415,18.2727,109.3871,12436.020089354837,481114.34274522035
85,7.2698,36.1724,85654.97167870663,344078.22074650315
2690,-1.4774,149.6392,597144.1082661157,926574.9245707699
1737,4.9048,34.2224,233075.185147167,292540.02287558955
1834,15.8268,-88.7506,20813.64178164524,158262.17268240455
1099,27.4144,86.7521,116113.01535316547,144685.96336527265
1269,18.3322,-97.3471,13593.983266544565,224688.89158450725
1716,10.4121,30.6024,118914.9787578931,608539.7301843187
2218,27.2,98.6333,226997.32869086426,867313.4315880189
578,0.8788,-76.7724,67708.5700586439,230595.9090074441
883,45.5963,-107.4613,87251.66378419333,2459009.37951968
554,21.2333,93.0761,123269.17579265582,358527.4930472093
1720,11.3184,30.4156,85265.30949188895,523424.77058062534
2576,-3.5463,137.9058,330085.94483688124,1216033.2976520278
2365,52.0016,-95.4274,265189.5541219903,1615199.1964718942
1393,5.3644,8.2397,46022.420365237915,189355.26759774282
1736,6.0313,29.7949,237039.22824066703,237398.7204669238
1271,18.1754,-96.8765,61319.67633292411,276111.55382093374
1311,12.7528,-12.2717,159350.0622835749,374611.80303641525
1899,9.4472,-82.5166,83577.65438205705,179575.53418084292
1725,11.7033,29.1934,94832.76435867298,559700.8818396508
1679,5.5831,36.5075,126019.65592862513,455478.8547997401
2315,0.1922,120.0091,123784.15723621538,771120.758828825
1285,18.019,-96.7441,82530.3825032742,297120.1858366453
1752,17.0922,-89.1221,104829.67579443454,41635.2469798414
908,17.8816,-94.9597,24135.6189551607,472919.2430277424
991,17.8135,-98.604,99342.98078072615,188184.87771273302
1052,42.0044,48.2409,6659.272701926226,227597.83173151896
5,26.6278,24.5214,587441.9265176038,758860.8406626162
2274,-0.0494,119.685,96770.3965083032,764584.3218504739
1743,0.9997,9.8657,81980.12227257143,81590.93110965182
2276,-1.7163,120.4211,111230.7400229956,950515.2883412824
99,-0.8294,40.8142,134402.27251254156,447282.4069876773
1664,1.7712,17.9598,195372.80229740747,295479.6936551346
2484,34.6478,76.4978,166017.77855112148,333261.9634665199
1045,41.1207,48.3233,96840.02161487276,155842.1267488842
76,15.6917,40.0671,66694.40996683486,127849.95111271444
686,65.6061,-37.6858,758131.11816409335,679250.1839426581
676,61.2491,74.5092,57990.38202895304,1135215.413192726
25,9.6332,8.8632,33133.10775855826,163725.7547080917
1209,18.2293,82.727,82558.29619157384,1003282.8666786866
1382,10.075,6.8499,60326.1613176909,133140.1239951075
1950,19.9372,56.2637,357338.6984774267,474262.558017237
77,9.3352,34.53,221200.85430894303,464172.92663114564
874,35.6151,-106.7242,36537.43974119674,1947339.676627333
1322,9.0858,-2.2576,111582.29350454244,372913.7859647148
2338,1.0828,154.8081,1223185.0907250054,747618.9987153092
2680,-9.346,147.1179,15530.030146649558,12749.131256522505
1408,6.4326,10.2365,18743.173751529466,318594.2870398918
533,24.4871,105.216,74721.38752195869,390322.31695255876
1153,29.9164,81.7617,176879.2083604789,425259.62225751905
2175,31.7188,34.7772,23574.441555598783,41895.33366387917
385,61.5867,33.6813,43035.82501482979,498143.94885698595
1907,-29.6116,-57.4804,41602.93024749487,479596.24601789773
1242,45.0033,-74.6497,94247.54891681756,94105.43973280373
489,49.3537,136.5243,138205.24759561996,1430150.9655639161
2620,-8.3242,121.7106,60217.406817638526,424952.73243276053
1967,6.5445,-66.4233,164923.58468267418,441353.4184975953
646,-25.4035,-58.6669,98319.08763374631,104229.79968780436
2083,-26.0719,129.9517,1286329.800681944,2001541.5514317863
1312,10.4013,-14.4799,63043.977579370614,129688.00643772182
2626,-12.5063,177.0776,569716.7097002699,500357.4761995014
1837,35.2085,71.845,68674.18371744297,201000.9246163285
1096,27.1935,92.351,76519.41962378254,269319.4735041732
1428,39.1002,99.2065,109087.15984312705,1157324.8343803734
1201,6.85,93.8726,215627.86188224607,958646.771839698
2209,23.4844,99.8404,140209.50758933875,565646.0192518595
2349,10.0229,139.6801,670347.1372565503,644686.0776734293
2587,-8.4995,126.3372,83586.45449100927,84984.70319389754
242,-20.8177,131.6601,937157.0117734633,1511712.0862670862
326,9.7956,-72.9382,52368.67093435613,439185.2804238504
2394,48.9635,-68.5729,192273.50811393117,666943.3830650166
1699,-0.7909,-58.2714,261879.43857914014,816571.8384633424
1340,49.2211,-2.1368,59310.87868465716,4349.430480636432
963,27.3126,86.5571,116965.98169986681,129396.41840044594
2384,51.161,-114.8533,54663.25636723861,2929659.7527963263
1483,22.8349,-105.7276,82853.65996661967,780942.7614888094
487,62.6539,63.1494,128070.75591730424,1369001.0678358923
517,19.715,99.6789,26791.399897161496,363703.3814178154
663,-11.7275,-65.0061,109736.79849847476,629668.7337583584
2407,23.7447,105.2235,107543.45904604958,309066.649305875
2026,22.0512,121.5403,88458.43471602799,333118.73872509983
69,10.6714,30.8386,129922.11764765091,572818.8580667677
667,-16.6888,-65.4345,112002.65038753886,290132.3749115845
511,24.4971,93.6145,47791.969428723576,337057.9776229554
1089,27.3607,86.8661,105927.37088381845,157036.44740440501
957,16.3049,-97.5466,127275.33380953694,386057.8269186314
127,-10.5526,14.9633,188144.3212270853,268908.1476401076
1714,10.8521,30.6463,104795.96664564579,561031.7335715006
559,22.3094,102.041,121075.528575516,417869.8834104502
922,20.6883,-98.0125,58504.24650649953,183237.88775446874
1870,-9.3356,-48.2227,100562.42233035933,717256.8134220373
1903,9.4813,-82.6174,73512.48638582918,167891.74587619468
566,-2.8991,-77.4316,157414.80622933677,320717.2925859741
1691,8.0592,25.5102,276042.16880079557,759752.11543563
1477,11.4261,-5.6744,11769.165219673017,287194.323704644
744,-9.6224,-70.7958,302542.3510745328,731893.1397439052
1636,10.3473,17.2485,182683.05217254508,309932.4722012861
1054,41.1579,48.0706,75432.08407289376,176217.29555977377
538,23.7645,100.0195,146821.96521002406,600863.6100223552
2223,22.6833,99.25,177569.83406162602,459708.7796908195
1256,26.9514,89.2968,58508.50066119344,66634.61318757344
2070,-24.1975,122.9589,1109216.179384504,1760747.2653678907
745,-5.5285,-73.4765,199347.25523048922,813169.2858265041
2345,6.2279,160.7107,1744010.4262656206,292131.94327914494
711,-27.108,-109.3579,3559722.3879041765,3761361.5566536086
1207,19.1659,82.6391,147452.18432222382,949313.0287746341
1436,38.1086,72.1719,177544.21472776466,299745.60984833364
1440,36.6585,71.4784,95605.94811021328,315486.99197000696
2293,3.1761,102.4818,79374.53453694447,88384.34808015836
2287,6.4194,99.7869,44566.78019465211,420914.43737543205
1009,7.7756,98.3306,12542.680554134595,635191.1841803852
1641,12.136,18.4735,317942.6835959156,372809.8576790042
50,-1.8783,10.816,260412.2437643973,294443.2612882874
1823,16.5144,-89.4167,35048.016869860585,107115.49863725531
299,6.4463,-69.9389,115700.49665695685,501930.7650242794
1172,27.9721,82.3135,68954.68684138478,297198.0157532879
818,16.2832,-95.857,71323.51071057227,493009.8343319877
1749,2.3284,9.8464,51673.98668453755,197285.7063522769
2657,-3.6449,142.8002,263938.2235259149,805939.0652609898
2194,22.8293,103.1039,61417.175738155805,346392.20840094925
541,22.35,102.9666,104094.42359616018,331562.15784933686
923,20.6205,-98.1991,74609.45786222084,165241.2945260495
1244,49.3535,-113.2884,50672.394575866325,2833580.489805487
1640,12.187,18.1645,338597.0948264284,339287.99880789686
1758,3.3379,-51.6796,53125.83325112052,191642.24766079462
1650,9.9742,19.1848,126467.95028998322,510280.10185521026
2066,-8.4071,-47.2851,168015.22634628383,822782.7243738768
2285,2.1935,102.256,1780.9519602277674,122907.34619647774
732,-11.4584,-73.0261,230770.25936565775,440507.7876668224
762,66.8972,-162.5855,714480.5769399804,4436917.6775644645
1372,71.2725,-156.7749,807984.4695287701,3924282.3900965094
1373,64.9728,-168.0616,958433.4904097501,4709647.214355792
1374,65.755,-168.9167,988638.9975334273,4699597.359893056
1375,64.5433,-163.029,729861.21008395,4654644.395886454
1933,-5.6159,-68.7304,205059.01880671503,1158047.6943260827
233,-11.6091,130.8911,90878.55566468411,674246.6681454247
564,26.1554,99.2944,102016.98024020012,782894.0805826201
1883,8.4723,-82.9907,61460.05669621473,201264.41292569903
1225,26.6523,94.2901,13083.784646379434,469058.7558465432
166,-13.9987,136.582,644654.944222845,1259762.9501380161
1936,-5.4847,-63.8964,177788.36328716102,1309612.0079355396
168,-24.1668,132.0996,1312203.6361136138,1869100.8991521138
281,34.9973,71.0746,84999.84661988607,181388.9028045448
2167,9.6081,122.9155,114049.75186035447,593949.18669122
961,26.952,87.3399,52375.23744517731,216192.44111682754
1905,-23.1403,-64.3359,1626.1020711881727,720522.4488009071
81,6.4081,37.749,46467.44605157997,311064.9273147036
1214,21.7594,85.935,117467.20546796003,507340.48565888393
2277,0.4724,120.9979,200757.2447374353,835532.610613173
984,28.9889,94.4439,173274.59787369714,499949.974545601
525,21.3833,101.8166,170055.88943255597,388659.5430499967
1846,35.2136,73.2396,96052.22573148117,168726.44167565418
1798,-7.1008,-68.7744,336191.008209253,1047346.7854976013
1910,10.9196,-73.4985,55915.92821158547,417936.9335893801
1388,9.9039,9.1186,25207.024647479393,201919.96124364118
1711,3.4256,-52.0312,93352.38736085642,170963.45777176908
80,5.9548,37.5292,9749.063003490486,366831.92492967384
2333,-0.1922,129.5397,207599.13124864877,1000993.9464374597
1290,30.1166,9.5251,239642.8346151561,463259.7963816737
